CTID,C000,EMP_DEN,CA01,CA02,CA03,CE01,CE02,CE03,NS01,NS02,NS03,NS04,NS05,NS06,NS07,NS08,NS09,NS10,NS11,NS12,NS13,NS14,NS15,NS16,NS17,NS18,NS19,NS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02
17197883513,2037,#N/A,592,1027,418,789,535,713,0,0,0,112,69,252,240,30,3,73,2,254,0,50,109,203,108,313,219,0,1777,197,4,42,1,16,1875,162,163,358,501,423,920,1117
17197883514,11861,#N/A,2599,6655,2607,2069,4175,5617,0,21,15,744,3349,1114,1007,243,196,400,53,1081,206,846,69,1315,118,928,156,0,9612,1821,32,293,4,99,10719,1142,976,2694,3138,2454,6572,5289
17197883515,2459,#N/A,799,1205,455,1005,694,760,0,0,0,38,24,23,838,2,0,74,15,161,0,49,401,265,10,384,142,33,2146,201,3,89,3,17,2285,174,163,435,532,530,883,1576
17197883516,1301,#N/A,383,653,265,425,447,429,0,1,2,138,12,89,248,4,6,75,10,149,5,89,0,224,17,174,58,0,1164,94,5,30,0,8,1164,137,95,274,286,263,626,675
17197883517,809,#N/A,125,449,235,244,289,276,0,0,0,25,1,8,61,21,41,184,4,35,0,16,325,58,1,0,29,0,749,43,2,13,0,2,763,46,44,180,215,245,210,599
17197883519,2577,#N/A,967,1184,426,1325,770,482,0,0,5,173,116,141,43,66,79,24,17,168,0,379,0,266,55,118,927,0,2254,206,8,82,0,27,2257,320,252,436,508,414,1641,936
17197883521,637,#N/A,100,400,137,78,86,473,0,0,0,61,40,11,10,24,2,25,0,223,0,6,2,75,2,9,6,141,556,23,3,50,0,5,592,45,54,123,147,213,402,235
17197883522,15796,#N/A,2103,9565,4128,1898,4049,9849,0,0,0,312,460,168,457,173,58,64,27,131,0,52,12931,510,84,178,191,0,10690,2926,68,1885,26,201,13596,2200,1167,2539,3879,6108,6714,9082
17197883602,5465,#N/A,943,3192,1330,630,2105,2730,2,0,25,344,1741,1165,170,999,205,17,11,240,0,93,1,21,0,292,92,47,4418,858,18,110,10,51,4630,835,712,1439,1439,932,3735,1730
17197883603,457,#N/A,64,268,125,98,138,221,0,0,0,32,172,0,3,0,0,0,0,0,0,0,0,92,0,3,10,145,246,201,3,3,0,4,408,49,64,137,108,84,285,172
17197883605,16,#N/A,0,14,2,3,10,3,0,0,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,12,4,6,3,4,3,11,5
17197883606,1068,#N/A,192,707,169,68,238,762,0,0,0,7,144,15,30,0,17,0,0,844,0,11,0,0,0,0,0,0,926,116,3,12,1,10,1012,56,79,259,299,239,636,432
17197883700,573,#N/A,96,321,156,144,175,254,0,0,0,40,22,12,79,2,0,14,6,5,0,0,283,16,0,63,31,0,527,22,2,10,1,11,519,54,47,136,156,138,218,355
17197883803,58,#N/A,10,34,14,40,10,8,0,0,0,1,0,0,8,0,0,0,21,0,0,1,0,0,5,0,1,21,40,12,0,4,0,2,50,8,7,19,14,8,34,24
17197883804,745,#N/A,198,392,155,123,145,477,0,0,0,21,30,35,25,0,0,25,2,63,0,5,37,50,22,0,430,0,656,68,2,11,3,5,612,133,74,154,190,129,469,276
17197883806,285,#N/A,87,127,71,106,90,89,18,0,0,68,0,20,45,10,0,0,0,37,0,46,0,0,0,37,4,0,240,38,2,3,0,2,258,27,24,72,62,40,168,117
17197883808,240,#N/A,54,116,70,85,79,76,2,0,3,24,0,3,12,1,0,0,2,0,0,53,0,85,0,12,8,35,206,29,0,3,0,2,221,19,25,68,51,42,132,108
17197883809,2805,#N/A,402,1588,815,797,712,1296,0,0,0,33,21,23,20,4,0,13,7,7,0,23,2357,10,3,137,3,144,1933,775,6,64,4,23,2657,148,216,609,712,866,981,1824
17197883810,788,#N/A,226,416,146,190,286,312,0,0,0,90,15,0,20,3,0,13,7,310,0,2,0,227,2,88,11,0,524,224,7,27,0,6,707,81,53,166,191,152,317,471
17197883811,779,#N/A,156,375,248,303,258,218,4,0,4,108,3,34,147,30,31,13,13,8,0,11,1,15,154,48,139,16,711,54,0,6,1,7,729,50,66,207,215,135,428,351
17197883902,1395,#N/A,379,683,333,423,541,431,23,0,0,105,349,99,161,6,6,59,0,36,0,42,134,177,14,103,42,39,1272,88,8,14,0,13,1264,131,113,334,350,219,653,742
17197883903,188,#N/A,33,98,57,59,45,84,0,0,0,21,0,3,120,15,0,0,3,2,0,9,0,1,2,6,0,6,173,7,2,1,1,4,178,10,21,46,50,38,127,61
17197883904,1158,#N/A,286,584,288,403,432,323,0,0,0,71,137,35,172,97,13,26,7,27,0,80,216,29,10,121,17,100,1103,38,0,12,0,5,1107,51,75,297,301,199,607,551
17197884003,365,#N/A,78,185,102,167,96,102,1,0,0,9,4,5,50,19,17,4,0,2,0,73,91,11,3,4,21,51,349,6,0,8,0,2,351,14,29,108,82,68,185,180
17197884004,1095,#N/A,217,608,270,327,290,478,0,0,5,411,1,2,177,36,0,0,0,9,0,7,273,9,42,99,24,0,1068,16,1,7,0,3,1061,34,84,319,282,193,641,454
